name,qst_gt,kh_co2_gt,co2_uptake_gt
DB2_B2_sample_1211_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.00723952924361,3.964689225260959e-05,0.001571162086299
DB2_B2_sample_1044_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.73033440157004,3.9146167788819874e-05,0.0015340513739137936
DB2_B2_sample_1066_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.207447667278306,3.58589669616e-05,0.001498187816344689
DB2_B2_sample_101_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.909324956633068,3.558579345408804e-05,0.0014761467266058708
DB2_B2_sample_1018_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.423712163841664,3.618165964414415e-05,0.0014728034296457421
DB2_B2_sample_1099_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.14446934301876,3.543272666586346e-05,0.001451454698496
DB2_B2_sample_1030_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.9120118015464,3.688287139756592e-05,0.00144137916041625
DB2_B2_sample_1238_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.568740845344724,3.5684418294444444e-05,0.0014335011782087086
DB2_B2_sample_1047_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.968355382272836,3.479227689428573e-05,0.0014276870057065823
DB2_B2_sample_1078_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.121821774144266,3.3930424470161286e-05,0.001407224111417
DB2_B2_sample_123_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.04580675900277,3.590382123126253e-05,0.001397731048383932
DB2_B2_sample_1092_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-26.590661911452443,3.573852419832001e-05,0.001356785421563814
DB2_B2_sample_1065_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.523299561361465,3.448426576919918e-05,0.0013448269667495
DB2_B2_sample_104_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.15824535860355,3.4499312806841054e-05,0.001342449518114554
DB2_B2_sample_1121_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.542387299514225,3.298580323089431e-05,0.0013230854541666666
DB2_B2_sample_1004_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.95503260300453,3.265890453667335e-05,0.0013163152641203436
DB2_B2_sample_1235_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.376848676666,3.150548243014257e-05,0.0013128511649175
DB2_B2_sample_1201_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.7403117524474,3.454803669274194e-05,0.0012893156070870868
DB2_B2_sample_1225_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-22.832028152792684,3.224187123835052e-05,0.0012706557173124825
DB2_B2_sample_1236_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.061549132702844,3.34809171092e-05,0.0012631996329230191
DB2_B2_sample_1102_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.55624049388973,3.0119182598777997e-05,0.0012473295521890698
DB2_B2_sample_1236_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.0972937427923,3.0154280591566264e-05,0.001242579602039757
DB2_B2_sample_1111_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.63524115572224,3.12923807266533e-05,0.0012383040781019999
DB2_B2_sample_1111_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.443234191049097,3.068237373010101e-05,0.0012344081116714236
DB2_B2_sample_1209_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.270602621168564,3.181103996632017e-05,0.0012266347246166808
DB2_B2_sample_1005_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.82495907200184,2.913728990943396e-05,0.001204075138561
DB2_B2_sample_1241_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.892863671450616,2.884787763098591e-05,0.0011860682846772117
DB2_B2_sample_1230_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.80522976567012,2.92985660993988e-05,0.001160363808426
DB2_B2_sample_101_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.525721635463345,3.0097112207661284e-05,0.0011567259997191115
DB2_B2_sample_1137_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-25.36662927609818,3.0437110709409187e-05,0.00115364070632525
DB2_B2_sample_1149_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.24422574045901,2.685593365461848e-05,0.001151353857075
DB2_B2_sample_1079_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-18.316123200144965,2.799938383991936e-05,0.00114907141035375
DB2_B2_sample_1138_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.26337702498129,2.921185017987928e-05,0.001129659947982636
DB2_B2_sample_1036_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-18.806794791208343,2.8628923999196788e-05,0.0011225747032920911
DB2_B2_sample_1143_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.336199806027512,2.827917990319999e-05,0.0011190922560120001
DB2_B2_sample_1227_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.82972267823553,2.827288306543968e-05,0.0011119027959307708
DB2_B2_sample_1056_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-18.31022840718069,2.4516843563527066e-05,0.001041508459792
DB2_B2_sample_1215_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.97041083879818,2.5998070985306128e-05,0.001029170211255
DB2_B2_sample_101_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-17.5954305599579,2.5389781006986907e-05,0.001025177151572
DB2_B2_sample_1234_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-16.395802680852583,2.5710626535269703e-05,0.0010238281143883467
DB2_B2_sample_1016_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.158280908844358,2.5367577677108432e-05,0.000999981031236
DB2_B2_sample_1046_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.05156129505494,2.473810064274193e-05,0.00099173708334
DB2_B2_sample_1013_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.78046418570519,2.400462541733871e-05,0.000990473531254
DB2_B2_sample_1207_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.87569284859986,2.4988712732505175e-05,0.0009790967077685
DB2_B2_sample_1140_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.78629039653124,2.2322873622088354e-05,0.00090912781256
DB2_B2_sample_1212_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-40.03644997341948,1.942889081973684e-05,0.00088020628507825
DB2_B2_sample_1122_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-21.168607124126503,2.016580237368421e-05,0.0008572068005795518
DB2_B2_sample_1108_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-17.011236413112215,2.072781564008016e-05,0.000855481719352
DB2_B2_sample_1018_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-18.37683708367489,2.1203009676578413e-05,0.000850602756909
DB2_B2_sample_1052_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.279328652923184,2.0712683381891356e-05,0.0008438467549397499
DB2_B2_sample_1033_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-15.428970557364783,1.9377420991480728e-05,0.0008438340651800001
DB2_B2_sample_1225_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-15.460242350421517,2.0447140234751772e-05,0.0007762330905918279
DB2_B2_sample_105_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.34791642000668,1.9401976917269074e-05,0.000753915140636
DB2_B2_sample_1020_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-17.229970547749602,2.0082938780321287e-05,0.0007334851552957501
DB2_B2_sample_103_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-20.83316162203942,1.7973818977777785e-05,0.0007224111821581001
DB2_B2_sample_1148_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-35.09317718634095,1.884869400814664e-05,0.0007167273700589165
DB2_B2_sample_1116_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-16.67917331009908,1.5835475896581196e-05,0.00069088189215675
DB2_B2_sample_1068_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-18.391516683339077,1.704531995403226e-05,0.0006773302878829573
DB2_B2_sample_1007_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-18.60197073613792,1.788043645421687e-05,0.0006756416180955001
DB2_B2_sample_1089_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-17.126240028793777,1.693912776441718e-05,0.00066352722757875
DB2_B2_sample_1108_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.0440025585405,1.5973175475806453e-05,0.0006620343472258125
DB2_B2_sample_1117_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-14.42388991049958,1.6624480907444664e-05,0.0006425202571979999
DB2_B2_sample_1075_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-15.106535405463823,1.593059597515789e-05,0.00062680118006975
DB2_B2_sample_1089_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-15.921953285620514,1.559731145611223e-05,0.00062169867240325
DB2_B2_sample_1029_md7b_41pjso2krv6s_prim_mepoml_Widom_298.0,-23.12238257941482,1.546265575412475e-05,0.0006115048795560713
DB2_B2_sample_1038_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-17.574656349532148,1.4245564283333332e-05,0.000592317734228
DB2_B2_sample_1009_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-15.402003816041802,1.5072654682017547e-05,0.0005545016152169218
DB2_B2_sample_1047_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-14.56978739267636,1.2990101287676769e-05,0.000545560085486
DB2_B2_sample_1002_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-13.066366794896371,1.2613518395081972e-05,0.0005113787628235001
DB2_B2_sample_1219_nyer_41pjso2krv6s_prim_mepoml_Widom_298.0,-28.886237663494093,1.1288647512145748e-05,0.00048769574842056246
DB2_B2_sample_1055_nm02_41pjso2krv6s_prim_mepoml_Widom_298.0,-13.202207643046387,1.2572465973951435e-05,0.00048392699138075
DB2_B2_sample_1026_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-11.8334326808985,1.1285487310621248e-05,0.000421612561692
DB2_B2_sample_1024_tyc4_41pjso2krv6s_prim_mepoml_Widom_298.0,-27.90437917010944,6.432428657938597e-06,0.00023201250307155121
DB2_B2_sample_1227_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-38.14610320477271,4.3415665694989975e-06,0.00020179154984375
DB2_B2_sample_1205_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-33.19855675799757,4.692114541390593e-06,0.0001848275489897518
DB2_B2_sample_1202_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-34.04980829999329,5.129770224718615e-06,0.0001633949408571246
DB2_B2_sample_1009_ok67_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.077516639645893,3.7801316023246488e-06,0.00015367006904824077
DB2_B2_sample_1054_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-31.67725188800541,1.0613916828835342e-06,4.2989838631644236e-05
DB2_B2_sample_1033_qkex_41pjso2krv6s_prim_mepoml_Widom_298.0,-30.7285970459212,8.050954784016062e-07,3.12260984921224e-05
DB2_B2_sample_1140_34c2_41pjso2krv6s_prim_mepoml_Widom_298.0,-29.43579984652822,2.601877360527384e-07,1.1031235238002558e-05
DB2_B2_sample_1100_gola_41pjso2krv6s_prim_mepoml_Widom_298.0,-19.738857871974528,3.514076787042252e-08,7.3207247603094e-07
